,avg_price_per_room,price_id,booking_details_id
5450,134.5,4774,6353
5451,82.19,4775,6355
5452,80.76,4776,6356
5453,103.06,4777,6358
5454,85.75,4778,6359
5455,116.59,4779,6361
5456,100.05,4780,6362
5457,84.52,4781,6364
5458,77.47,4782,6365
5459,85.01,4783,6366
5460,132.45,4784,6368
5461,156.7,4785,6369
5462,81.43,4786,6370
5463,74.93,4787,6371
5464,133.74,4788,6380
5465,113.31,4789,6381
5466,113.25,4790,6382
5467,112.24,4791,6385
5468,154.29,4792,6386
5469,90.55,4793,6387
5470,93.03,4794,6388
5471,209.0,4795,6390
5472,83.79,4796,6391
5473,69.44,4797,6393
5474,99.41,4798,6394
5475,82.99,4799,6395
5476,213.3,4800,6397
5477,71.41,4801,6400
5478,107.61,4802,6402
5479,85.3,4803,6403
5480,53.3,4804,6406
5481,62.7,4805,6407
5482,103.62,4806,6408
5483,183.1,4807,6410
5484,314.1,4808,6411
5485,208.66,4809,6416
5486,109.18,4810,6418
5487,51.6,4811,6419
5488,155.08,4812,6420
5489,119.8,4813,6421
5490,135.75,4814,6422
5491,105.82,4815,6424
5492,128.84,4816,6425
5493,198.98,4817,6426
5494,76.33,4818,6427
5495,64.05,4819,6428
5496,163.95,4820,6429
5497,118.98,4821,6431
5498,97.96,4822,6433
5499,74.5,4823,6434
5500,126.04,4824,6437
5501,116.04,4825,6439
5502,109.6,4826,6441
5503,61.15,4827,6442
5504,349.63,4828,6444
5505,188.01,4829,6445
5506,154.88,4830,6446
5507,80.19,4831,6447
5508,97.07,4832,6448
5509,190.29,4833,6449
5510,136.72,4834,6450
5511,274.2,4835,6452
5512,69.12,4836,6453
5513,69.12,4836,6547
5514,104.62,4837,6454
5515,187.28,4838,6455
5516,216.86,4839,6458
5517,103.71,4840,6465
5518,122.45,4841,6467
5519,122.45,4841,6518
5520,95.74,4842,6468
5521,101.51,4843,6471
5522,116.78,4844,6472
5523,76.95,4845,6473
5524,278.9,4846,6474
5525,134.8,4847,6475
5526,178.65,4848,6477
5527,103.76,4849,6478
5528,87.89,4850,6479
5529,65.54,4851,6480
5530,181.17,4852,6481
5531,131.88,4853,6482
5532,121.61,4854,6484
5533,101.99,4855,6487
5534,136.62,4856,6488
5535,98.62,4857,6489
5536,197.7,4858,6491
5537,63.8,4859,6493
5538,169.11,4860,6495
5539,150.43,4861,6497
5540,169.93,4862,6499
5541,81.67,4863,6500
5542,142.38,4864,6502
5543,64.03,4865,6503
5544,104.08,4866,6510
5545,199.43,4867,6511
5546,108.12,4868,6512
5547,159.2,4869,6513
5548,218.0,4870,6514
5549,76.56,4871,6516
5550,116.94,4872,6521
5551,75.35,4873,6523
5552,130.32,4874,6524
5553,138.3,4875,6526
5554,160.78,4876,6527
5555,150.25,4877,6528
5556,68.45,4878,6530
5557,79.88,4879,6531
5558,99.15,4880,6532
5559,118.51,4881,6534
5560,105.21,4882,6538
5561,75.81,4883,6539
5562,147.93,4884,6541
5563,144.68,4885,6542
5564,66.59,4886,6543
5565,157.85,4887,6545
5566,111.25,4888,6546
5567,91.95,4889,6548
5568,100.95,4890,6549
5569,136.68,4891,6550
5570,94.2,4892,6551
5571,119.69,4893,6552
5572,142.07,4894,6555
5573,100.66,4895,6556
5574,145.93,4896,6557
5575,106.83,4897,6558
5576,106.77,4898,6559
5577,126.77,4899,6561
5578,155.77,4900,6562
5579,81.56,4901,6563
5580,102.79,4902,6564
5581,143.94,4903,6565
5582,176.25,4904,6567
5583,131.08,4905,6568
5584,107.46,4906,6570
5585,170.61,4907,6571
5586,58.17,4908,6572
5587,175.14,4909,6573
5588,97.65,4910,6574
5589,159.08,4911,6575
5590,179.25,4912,6577
5591,104.42,4913,6582
5592,157.28,4914,6584
5593,59.8,4915,6585
5594,148.33,4916,6586
5595,161.43,4917,6588
5596,66.14,4918,6590
5597,94.4,4919,6595
5598,84.85,4920,6597
5599,178.59,4921,6598
5600,72.69,4922,6599
5601,90.27,4923,6600
5602,42.5,4924,6601
5603,104.53,4925,6602
5604,122.72,4926,6603
5605,73.03,4927,6605
5606,118.43,4928,6606
5607,137.25,4929,6607
5608,167.8,4930,6609
